name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Boone, NC",2023-07-26,82.5,63,71.4,83.5,63,71.5,63.9,79.3,0.09,100,8.33,rain,0,0,16.1,6.9,228.8,1025.2,22.8,9.3,201,17.4,9,30,2023-07-26T06:28:52,2023-07-26T20:37:22,0.3,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"KUKF,72314863859,0586W,KTNB,72219863819,K0A9"
"Boone, NC",2023-07-27,84.9,62.1,73.7,85.6,62.1,74.1,63.9,74.9,0.012,100,8.33,rain,0,0,16.1,9.8,277,1024.8,9.8,8.7,232,20.1,8,60,2023-07-27T06:29:38,2023-07-27T20:36:35,0.33,Rain,Clear conditions throughout the day with morning rain.,rain,"KUKF,72314863859,0586W,KTNB,72219863819,K0A9"
"Boone, NC",2023-07-28,85.2,63.6,73.6,85.2,63.6,73.7,64.5,76,0,0,0,,0,0,35.7,8.6,265.1,1025.2,7.1,9.3,206.6,17.8,9,30,2023-07-28T06:30:24,2023-07-28T20:35:46,0.36,Clear,Clear conditions throughout the day.,clear-day,"KUKF,72301003810,72314863859,KHKY,0586W,KTNB,72219863819,K0A9"
"Boone, NC",2023-07-29,85.7,64.9,73.1,89.4,64.9,73.5,64.8,77.6,0.18,100,16.67,rain,0,0,32.2,18.3,282.2,1022.5,23.4,9.7,230.4,20,8,60,2023-07-29T06:31:11,2023-07-29T20:34:56,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KUKF,72301003810,KHKY,0586W,KVJI,KTNB,72219863819,K0A9"
"Boone, NC",2023-07-30,75.1,65.3,68.2,75.1,65.3,68.2,62.9,83.6,0.186,100,20.83,rain,0,0,24.2,17.1,290,1020.4,56.4,9.7,107.8,9.2,4,10,2023-07-30T06:31:57,2023-07-30T20:34:04,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KUKF,72301003810,KHKY,0586W,KTNB,72219863819,K0A9"
"Boone, NC",2023-07-31,77.4,62.5,68.9,77.4,62.5,68.9,59,73.7,0,0,0,,0,0,19.5,12,294.6,1021.2,50.3,9.9,231.9,20.1,9,10,2023-07-31T06:32:44,2023-07-31T20:33:11,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KUKF,72301003810,KHKY,0586W,KVJI,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-08-01,77.1,56.4,66.4,77.1,56.4,66.4,59.6,80.7,0,0,0,,0,0,15,6.3,107.7,1023.6,47.6,9.3,196.8,16.9,8,10,2023-08-01T06:33:31,2023-08-01T20:32:17,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KUKF,72301003810,KHKY,0586W,KVJI,72314653892,KTNB,K0A9,72219863819"
"Boone, NC",2023-08-02,72.9,54.3,64.1,72.9,54.3,64.1,59.9,87.2,0,0,0,,0,0,13.9,6.9,131.4,1026,71.1,9.1,147.4,12.8,7,10,2023-08-02T06:34:19,2023-08-02T20:31:21,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KUKF,72301003810,0586W,72314653892,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-08-03,67.2,63.6,66,67.2,63.6,66,65.4,97.9,1.977,100,75,rain,0,0,19.5,7.4,209.4,1021.1,99.6,6.3,39.8,3.1,2,10,2023-08-03T06:35:06,2023-08-03T20:30:23,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KUKF,72301003810,72314863859,0586W,72314653892,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-08-04,77,62.7,69.8,77,62.7,69.8,63.2,82,0.028,100,12.5,rain,0,0,16.1,10.2,308,1018.1,65.4,9,207.1,17.8,8,10,2023-08-04T06:35:54,2023-08-04T20:29:25,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KUKF,72301003810,0586W,72314653892,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-08-05,82.2,55.5,69.2,83.1,55.5,69.4,60.4,77.3,0,0,0,,0,0,13.9,7.9,93.1,1020.6,27.2,7.4,253.4,21.9,9,10,2023-08-05T06:36:42,2023-08-05T20:28:25,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KUKF,72301003810,0586W,72314653892,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-08-06,78.8,63.6,69.1,78.8,63.6,69.1,66.1,90.9,2.826,100,16.67,rain,0,0,14.2,10.8,250.8,1020,34.9,8.3,133.3,11.6,6,30,2023-08-06T06:37:29,2023-08-06T20:27:24,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KUKF,72301003810,72314863859,0586W,72314653892,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-08-07,80.8,63.4,69.7,83,63.4,69.9,64.1,83.8,0.304,100,16.67,rain,0,0,32.2,14.4,280.5,1017.2,14.8,8.3,104.5,9,6,60,2023-08-07T06:38:17,2023-08-07T20:26:21,0.7,Rain,Clear conditions throughout the day with rain.,rain,"KUKF,72301003810,72314863859,KHKY,0586W,72314653892,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-08-08,69.8,63.1,66.4,69.8,63.1,66.4,59.2,78.2,0.062,100,12.5,rain,0,0,33.3,18.9,293.7,1017.6,66.6,9.6,171.2,14.8,9,10,2023-08-08T06:39:05,2023-08-08T20:25:18,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KUKF,72301003810,KHKY,0586W,KVJI,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-08-09,76.3,62.6,67.7,76.3,62.6,67.7,57.6,72.1,0,0,0,,0,0,20.8,13.2,292.5,1018.6,40.4,9.9,218.7,19.1,9,10,2023-08-09T06:39:53,2023-08-09T20:24:13,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KUKF,72301003810,KHKY,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-08-10,71,63.8,67,71,63.8,67,62.4,85.5,0.365,100,33.33,rain,0,0,30,17.8,290.9,1014.1,80.5,9.1,76,6.4,3,10,2023-08-10T06:40:41,2023-08-10T20:23:07,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KUKF,72301003810,0586W,72314653892,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-08-11,76.3,63.1,68.8,76.3,63.1,68.8,61.9,80,0,0,0,,0,0,13.9,9.1,277.1,1017.6,49,9.8,141.7,12.4,5,30,2023-08-11T06:41:29,2023-08-11T20:22:00,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KUKF,72301003810,KHKY,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-08-12,81.3,61.2,70.6,83.2,61.2,70.8,64.2,81.8,0.037,100,8.33,rain,0,0,43.6,11.4,294.1,1019.7,35.1,9.7,170.7,15,7,60,2023-08-12T06:42:17,2023-08-12T20:20:51,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KUKF,72301003810,0586W,72314653892,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-08-13,81.3,64.3,71.5,81.9,64.3,71.6,61.1,71.6,0,0,0,,0,0,19.7,12,296.4,1021.2,17.5,9.9,229,19.8,9,30,2023-08-13T06:43:05,2023-08-13T20:19:42,0.91,Clear,Clear conditions throughout the day.,clear-day,"KUKF,72301003810,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-08-14,78.6,63.6,70.8,78.6,63.6,70.8,65.6,84.9,0.144,100,12.5,rain,0,0,20.8,10.9,277.3,1020.2,39.3,9.5,116.8,10.1,5,30,2023-08-14T06:43:53,2023-08-14T20:18:32,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KUKF,72301003810,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-08-15,77.5,64,70.4,77.5,64,70.4,62.6,78.5,0.544,100,37.5,rain,0,0,31.1,16,292.5,1017.1,44.1,9.3,179.7,15.3,7,30,2023-08-15T06:44:41,2023-08-15T20:17:20,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KUKF,72301003810,72314863859,0586W,72314653892,KMRN,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-08-16,74.8,58.6,65.7,74.8,58.6,65.7,56.6,74,0,0,0,,0,0,25.3,10.8,291.1,1018.8,36.3,9.9,171.2,14.7,7,10,2023-08-16T06:45:29,2023-08-16T20:16:08,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72301003810,KUKF,0586W,72314653892,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-08-17,78.1,56.7,67.1,78.1,56.7,67.1,58.8,77.8,0,0,0,,0,0,13.9,7.4,218.6,1017.5,52.6,9.6,198.8,17.1,9,10,2023-08-17T06:46:17,2023-08-17T20:14:54,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KUKF,72301003810,KHKY,0586W,72314653892,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-08-18,75.1,58.3,67.4,75.1,58.3,67.4,55.3,66.8,0,0,0,,0,0,27.5,16.5,304.2,1017.6,52.7,9.9,185.9,16.1,9,10,2023-08-18T06:47:05,2023-08-18T20:13:40,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KUKF,72314863859,0586W,72314653892,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-08-19,75.9,50.5,63.3,75.9,50.5,63.3,56.6,80.7,0,0,0,,0,0,10.3,8,177.3,1022.3,8.2,9.8,206.3,17.9,8,10,2023-08-19T06:47:53,2023-08-19T20:12:24,0.11,Clear,Clear conditions throughout the day.,clear-day,"KUKF,72301003810,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-08-20,81.8,53.2,67.6,83.3,53.2,67.7,59.3,78.4,0,0,0,,0,0,9.2,9.1,239.2,1025.4,2.2,9,206.6,17.7,8,10,2023-08-20T06:48:41,2023-08-20T20:11:08,0.15,Clear,Clear conditions throughout the day.,clear-day,"KUKF,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-08-21,82.1,61.6,72,82.9,61.6,72.2,63,75.8,0,0,0,,0,0,17.2,12.5,293.5,1025.8,4.4,9.5,205.8,17.9,8,30,2023-08-21T06:49:29,2023-08-21T20:09:51,0.18,Clear,Clear conditions throughout the day.,clear-day,"72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-08-22,82.3,66.7,74.3,83.4,66.7,74.7,65,75,0,0,0,,0,0,21.9,11.3,320.5,1023.9,5.5,9.9,193,16.7,7,30,2023-08-22T06:50:16,2023-08-22T20:08:33,0.21,Clear,Clear conditions throughout the day.,clear-day,"72301003810,KUKF,72314863859,0586W,72314653892,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-08-23,79.5,55.7,67.8,79.5,55.7,67.8,59.5,76.9,0,0,0,,0,0,13.9,6.3,98.2,1023.7,1.1,9.7,216.2,18.8,8,10,2023-08-23T06:51:04,2023-08-23T20:07:15,0.25,Clear,Clear conditions throughout the day.,clear-day,"72301003810,KUKF,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-08-24,82.6,61.4,72.8,83.5,61.4,73.1,63.8,75.2,0,0,0,,0,0,25.3,17,291,1021.5,25.1,9.7,190.5,16.5,8,60,2023-08-24T06:51:51,2023-08-24T20:05:55,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72314863859,0586W,72314653892,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-08-25,82.9,70.4,74.9,86.3,70.4,75.3,66.2,74.9,0,0,0,,0,0,18.3,10.7,289.7,1020.2,16.3,9.8,139.8,12,6,60,2023-08-25T06:52:39,2023-08-25T20:04:35,0.32,Clear,Clear conditions throughout the day.,clear-day,"72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-08-26,85.1,68.1,75.4,85.6,68.1,75.6,65.1,73.3,0,0,0,,0,0,19.7,13.1,289.5,1017.7,9.8,9.4,222.4,19.2,7,30,2023-08-26T06:53:26,2023-08-26T20:03:14,0.35,Clear,Clear conditions throughout the day.,clear-day,"KUKF,72314863859,0586W,72314653892,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-08-27,72.7,65.2,68.8,72.7,65.2,68.8,68,97.4,0.459,100,58.33,rain,0,0,13.9,4.6,336.3,1016.6,58.8,6.7,90.6,7.9,5,30,2023-08-27T06:54:13,2023-08-27T20:01:52,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72314863859,0586W,72314653892,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-08-28,77.3,64.7,68.7,77.3,64.7,68.7,67.6,96.3,0.229,100,41.67,rain,0,0,10.3,6.3,141.9,1016.9,88.1,6.3,139.6,12,8,30,2023-08-28T06:55:00,2023-08-28T20:00:30,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KUKF,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-08-29,74.9,65,68.6,74.9,65,68.6,66,92.2,0.166,100,25,rain,0,0,11.4,8,188,1017.1,80.8,8,113.5,9.7,6,10,2023-08-29T06:55:47,2023-08-29T19:59:07,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72301003810,72314863859,KHKY,0586W,KVJI,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-08-30,72.5,64.7,68.3,72.5,64.7,68.3,63,83.8,0,0,0,,0,0,20.8,6.9,21.2,1013.6,78,9.8,61,5.3,2,10,2023-08-30T06:56:34,2023-08-30T19:57:44,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72314863859,0586W,72314653892,72316563821,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-08-31,76.4,57.4,64.8,76.4,57.4,64.8,55.8,75.1,0,0,0,,0,0,25.3,11.4,292.8,1016.9,24.4,9.8,250.8,21.7,8,10,2023-08-31T06:57:21,2023-08-31T19:56:20,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72301003810,72314863859,KHKY,0586W,72314653892,72316563821,KMRN,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-09-01,73.5,52.7,62.1,73.5,52.7,62.1,55.6,81.5,0,0,0,,0,0,8.9,6.3,111.8,1026.7,38.9,8.3,219.7,19,8,10,2023-09-01T06:58:08,2023-09-01T19:54:55,0.55,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72301003810,KHKY,0586W,72314653892,72316563821,KMRN,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-09-02,77.6,50.6,63.9,77.6,50.6,63.9,57.6,82.9,0,0,0,,0,0,8.9,6.3,19.5,1026.7,24.6,9.3,200.1,17.3,6,10,2023-09-02T06:58:55,2023-09-02T19:53:30,0.59,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72301003810,KHKY,72314863859,0586W,72314653892,72316563821,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-09-03,81.1,52.1,66.2,81,52.1,66.2,58.1,79.2,0,0,0,,0,0,12.8,6.3,292.2,1024.1,17.8,8.2,208.6,18,8,10,2023-09-03T06:59:42,2023-09-03T19:52:04,0.62,Clear,Clear conditions throughout the day.,clear-day,"72301003810,72314863859,0586W,72314653892,72316563821,KMRN,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-09-04,83.2,55.5,68.9,82.5,55.5,68.9,59.5,76.7,0,0,0,,0,0,15,8.5,285.7,1022.2,3.2,8.6,228.8,19.7,7,30,2023-09-04T07:00:28,2023-09-04T19:50:38,0.65,Clear,Clear conditions throughout the day.,clear-day,"72301003810,0586W,72314653892,72316563821,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-09-05,85,56.4,70.1,84.9,56.4,70.3,61.6,78.6,0,0,0,,0,0,18.3,9.7,284,1022.4,1.1,8.6,225.3,19.5,7,60,2023-09-05T07:01:15,2023-09-05T19:49:12,0.69,Clear,Clear conditions throughout the day.,clear-day,"72301003810,72314863859,0586W,72314653892,72316563821,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-09-06,81.1,59.5,69.6,82.1,59.5,69.7,62.4,80.9,0,0,0,,0,0,19.7,12,294.1,1020.1,2.2,8.4,207,17.9,8,60,2023-09-06T07:02:02,2023-09-06T19:47:45,0.75,Clear,Clear conditions throughout the day.,clear-day,"72301003810,KUKF,KHKY,72314863859,0586W,72314653892,72316563821,KMRN,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-09-07,78.5,63.6,68.7,78.5,63.6,68.7,62.7,81.9,0.271,100,45.83,rain,0,0,18.3,7.4,289.8,1016.3,39.6,9.6,121.7,10.5,6,30,2023-09-07T07:02:48,2023-09-07T19:46:17,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72301003810,72314863859,0586W,72314653892,72316563821,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-09-08,76.6,58.5,65.3,76.6,58.5,65.3,61.9,90,0.406,100,29.17,rain,0,0,11.4,9.6,182,1017.6,75.4,6.9,177.3,15.2,7,30,2023-09-08T07:03:35,2023-09-08T19:44:50,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72301003810,KUKF,72314863859,KHKY,0586W,72314653892,72316563821,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-09-09,73.8,60.2,63.7,73.8,60.2,63.7,62,95.1,0.193,100,37.5,rain,0,0,16.1,8.5,109.4,1020.7,84,7.9,113.9,9.9,8,30,2023-09-09T07:04:21,2023-09-09T19:43:22,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72301003810,72314863859,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-09-10,69.3,60.1,63.2,69.3,60.1,63.2,62.1,96.6,0.644,100,54.17,rain,0,0,9.2,5.2,302.9,1021.2,83.3,7.5,112.4,9.7,8,30,2023-09-10T07:05:08,2023-09-10T19:41:53,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72301003810,72314863859,0586W,72314653892,72316563821,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-09-11,76.3,58.1,65.6,76.3,58.1,65.6,58.1,80.5,0,0,0,,0,0,19.6,13.2,302.8,1022.4,43.1,8.9,224.2,19.2,7,10,2023-09-11T07:05:54,2023-09-11T19:40:25,0.89,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72314863859,0586W,72314653892,72316563821,KTNB,72219863819,K0A9,E6072"
"Boone, NC",2023-09-12,76.5,55.6,64.1,76.5,55.6,64.1,59.8,87.2,0.087,100,25,rain,0,0,17.2,9.1,277.2,1020.8,51.3,9.4,94.2,8,5,30,2023-09-12T07:06:41,2023-09-12T19:38:56,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72314863859,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-09-13,74.1,59.1,65.1,74.1,59.1,65.1,58.2,81,0,0,0,,0,0,18.3,13,295.1,1019.3,67.3,9.6,190.4,16.4,7,30,2023-09-13T07:07:27,2023-09-13T19:37:27,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72314863859,0586W,72314653892,72316563821,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-09-14,68.4,56.4,61.6,68.4,56.4,61.6,57.8,88.6,0,0,0,,0,0,13.9,4.7,113.6,1020.7,84.3,9.5,98.6,8.6,4,10,2023-09-14T07:08:14,2023-09-14T19:35:58,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72314863859,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-09-15,69.9,55.8,61,69.9,55.8,61,55.3,83.3,0,0,0,,0,0,10.3,5.8,122.8,1021.6,71.8,9.9,129.3,11.2,5,10,2023-09-15T07:09:01,2023-09-15T19:34:29,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72314863859,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-09-16,74.3,50.4,62,74.3,50.4,62,57.1,86,0.113,100,20.83,rain,0,0,18.3,10.3,225.9,1020.6,47.4,8.9,165,14.2,9,10,2023-09-16T07:09:47,2023-09-16T19:32:59,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72314863859,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-09-17,67.7,56,61.7,67.7,56,61.7,58.1,88.5,0.802,100,41.67,rain,0,0,24.2,13,282.5,1016,76.5,8.9,83.5,7.4,5,10,2023-09-17T07:10:34,2023-09-17T19:31:30,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72301003810,72314863859,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-09-18,66.4,50.6,58.6,66.4,50.6,58.6,49.8,74.8,0,0,0,,0,0,28.9,17.1,299.7,1016.7,56.4,9.8,164.5,14.3,8,10,2023-09-18T07:11:21,2023-09-18T19:30:00,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72301003810,72314863859,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-09-19,69.2,43.8,56.7,69.2,43.8,56.7,49.6,80.4,0,0,0,,0,0,11.4,6.8,256.8,1021.6,23.9,9.4,163.3,14.2,7,10,2023-09-19T07:12:08,2023-09-19T19:28:31,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72314863859,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-09-20,69.8,46.2,57.3,69.8,46.2,57.3,50.5,81.6,0,0,0,,0,0,10.3,5.2,149.9,1024.2,20,8.1,161.3,14,9,10,2023-09-20T07:12:55,2023-09-20T19:27:01,0.2,Clear,Partly cloudy throughout the day.,clear-day,"72301003810,72314863859,0586W,72314653892,72316563821,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-09-21,70.9,46.1,57.7,70.9,46.1,57.7,51.3,82.2,0,0,0,,0,0,12.8,6.4,113.1,1026.1,23.8,7.7,144.2,12.5,7,10,2023-09-21T07:13:42,2023-09-21T19:25:31,0.23,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72301003810,72314863859,KHKY,0586W,72314653892,72316563821,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-09-22,70.6,50.4,58.8,70.6,50.4,58.8,51.7,80.2,0,0,0,,0,0,17.2,9.7,69.9,1023.4,45.2,9,177.2,15.4,7,10,2023-09-22T07:14:29,2023-09-22T19:24:02,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72301003810,72314863859,0586W,72314653892,72316563821,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-09-23,66.1,48.8,57.7,66.1,48.8,57.7,47.7,70.4,0,0,0,,0,0,32.1,18.8,301,1015.5,55.2,9.9,128.1,11.2,6,10,2023-09-23T07:15:16,2023-09-23T19:22:32,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72314863859,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-09-24,70.5,56.6,61.2,70.5,56.6,61.2,53.6,76.8,0,0,0,,0,0,18.3,13,286.9,1016.4,56.9,9.9,148.2,13,7,10,2023-09-24T07:16:04,2023-09-24T19:21:03,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72314863859,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-09-25,70.6,56.1,62.7,70.6,56.1,62.7,55.8,78.9,0,0,0,,0,0,10.3,9.1,295.2,1020.3,41.3,9.8,108.3,9.4,6,10,2023-09-25T07:16:51,2023-09-25T19:19:34,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72314863859,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-09-26,67.6,54.7,60.1,67.6,54.7,60.1,58,93.6,0,0,0,,0,0,15,7.4,120.3,1024.4,92.4,8.3,76.8,6.6,3,10,2023-09-26T07:17:39,2023-09-26T19:18:05,0.4,Overcast,Cloudy skies throughout the day.,cloudy,"72301003810,72314863859,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-09-27,57.3,53,55.2,57.3,53,55.2,55,99.4,0.024,100,16.67,rain,0,0,15,6.9,107,1025,99.7,6.5,48.3,4.3,2,10,2023-09-27T07:18:27,2023-09-27T19:16:36,0.44,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72314863859,0586W,72314653892,72316563821,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-09-28,68,49.2,57.5,68,49.2,57.5,54.4,90.4,0.024,100,16.67,rain,0,0,10.3,6.8,106.8,1023.1,71,8.4,167.4,14.3,6,10,2023-09-28T07:19:15,2023-09-28T19:15:07,0.47,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"72314863859,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-09-29,72,54.1,61.2,72,54.1,61.2,54.8,82.6,0,0,0,,0,0,19.7,10.7,301.2,1022.8,58.4,8.7,143.3,12.4,8,10,2023-09-29T07:20:04,2023-09-29T19:13:39,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72314863859,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-09-30,72.3,47.3,59.5,72.3,47.3,59.5,53.4,83.5,0,0,0,,0,0,15,5.7,345.7,1025,34.9,7.7,116.5,10.1,6,10,2023-09-30T07:20:52,2023-09-30T19:12:11,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72314863859,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-10-01,73.2,53.4,62.1,73.2,53.4,62.1,56.3,83.8,0,0,0,,0,0,10.3,8,95.6,1027.1,34,8.9,178.1,15.4,7,10,2023-10-01T07:21:41,2023-10-01T19:10:43,0.57,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72314863859,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-10-02,73.9,44.8,58.3,73.9,44.8,58.3,52.1,83.2,0,0,0,,0,0,8.1,4.6,110.9,1026.7,9.5,9,174.6,15.1,6,10,2023-10-02T07:22:30,2023-10-02T19:09:15,0.61,Clear,Clear conditions throughout the day.,clear-day,"72301003810,72314863859,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-10-03,72.6,45.8,58.2,72.6,45.8,58.2,53.3,86.1,0,0,0,,0,0,8.1,5.8,136.4,1025.9,16.5,9.3,140.9,12,6,10,2023-10-03T07:23:19,2023-10-03T19:07:48,0.64,Clear,Clear conditions throughout the day.,clear-day,"72301003810,72314863859,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
